question,reponse,url,secteur,source
['QUELS IMPÔTS DOIS-JE PAYER POUR MON ACTIVITÉ DANS LES DOM ?'],"['Si vous êtes un professionnel exerçant dans un DOM (Guadeloupe, Martinique, Guyane, La Réunion ou Mayotte), vous êtes tenus de payer les mêmes impôts qu’un professionnel exerçant en métropole :', ' ', 'À noter : la TVA n’est provisoirement pas applicable dans les départements de la Guyane et de Mayotte (article 294-1 du CGI).', ' ', 'MAJ le 06/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['PUIS-JE BÉNÉFICIER D’AVANTAGES FISCAUX SPÉCIFIQUES EN EXERÇANT UNE ACTIVITÉ DANS LES DOM ?'],"['Si vous exercez une activité dans les DOM, vous pouvez effectivement bénéficier d’avantages spécifiques :', ""Il vise l'exploitant d'une entreprise soumise à l'impôt sur le revenu (bénéfices industriels et commerciaux (BIC), bénéfices agricoles (BA), bénéfices non commerciaux (BNC)). Celui-ci bénéficie d’un abattement sur le montant de son impôt brut (l’impôt brut résulte de l’application du barème après plafonnement des effets du quotient familial le cas échéant). Le taux de cet abattement s’élève à :"", 'Le montant de l’abattement n’est pas calculé de la même manière selon que l’exploitant a résidé l’année d’imposition entière dans le DOM ou seulement une partie de l’année (contribuables domiciliés dans un DOM au 1er janvier de l’année d’imposition, qui ont transféré en cours d’année leur domicile du DOM vers la métropole).', 'Ainsi, l’abattement s’applique :', 'À noter : si vous transférez en cours d’année votre domicile d’un DOM vers un autre DOM, le taux de l’abattement de 30 % ou 40 % applicable pour l’année entière correspond à celui de votre département de résidence au 31/12.', 'Si votre PME s’implante en ZFANG dans les DOM (Guyane, Martinique, Guadeloupe, La Réunion ou Mayotte), vous pouvez, sous certaines conditions, pour les exercices ouverts à compter du 1er janvier 2019, bénéficier d’un abattement sur le bénéfice imposable de votre entreprise (art. 44 quaterdecies du CGI).', 'Le taux normal de l’abattement est égal à 50 % mais il peut être majoré à 80 % dans les conditions définies au III de l’article 44 quaterdecies du CGI.\nPour un exercice ou une période d’imposition de 12 mois, le montant du bénéfice exonéré est plafonné à 150 000 €, sauf en cas d’abattement majoré (plafonnement à 300 000 € dans ce cas).', 'Pour en savoir plus, vous pouvez consulter le Bulletin officiel des Finances Publiques – BOI-BIC-CHAMP-80-10-85.', ""Certains secteurs d’activité bénéficient d’une réduction d'impôt ou d’une déduction fiscale au titre des investissements productifs neufs réalisés en outre-mer."", 'En savoir plus : Fiche Réduction ou déduction au titre des investissements productifs neufs', ""Les entreprises soumises à l’impôt sur le revenu ou à l’impôt sur les sociétés (régime de bénéfice réel normal ou simplifié) peuvent bénéficier d'un crédit d’impôt pour leurs investissements productifs neufs mis en service en outre-mer jusqu'au 31 décembre 2029.(art. 244 quater W, 199 ter U et 220 Z quater du CGI – BOI-BIC-RICI-10-160-10)."", ""Les entreprises dont le chiffre d’affaires est inférieur à 20 millions d’euros (ou à 10 millions d'euros lorsqu'elles relèvent de l'impôt sur le revenu) peuvent bénéficier du crédit d’impôt sur option à condition de renoncer aux autres dispositifs fiscaux en faveur des investissements productifs réalisés outre-mer. L’option exercée est globale et s'applique à l'ensemble des investissements d'un même programme."", ""Cependant, pour les entreprises dont le chiffre d'affaires est supérieur ou égal à 20 millions d'euros, il n’est pas nécessaire d’opter pour pouvoir bénéficier de ce crédit d'impôt. En effet, les avantages fiscaux prévus aux articles 199 undecies B du CGI et 217 undecies du CGI ne s'appliquent plus à ces entreprises."", 'Le crédit d’impôt s’impute sur l’impôt dû et l’excédent est restitué.', 'Un dispositif de préfinancement est prévu afin de permettre à l’exploitant de disposer du crédit d’impôt avant la date de liquidation de l’impôt. La créance peut ainsi être cédée à titre d’escompte ou à titre de nantissement auprès d’un établissement de crédit (formulaire n°2577-CIO-SD).', 'À noter : entre le 1er janvier 2021 et le 31 décembre 2022, le crédit d’impôt pour investissements productifs neufs est ouvert aux entreprises en difficulté qui réalisent des investissements éligibles, à condition que l’aide fiscale s’intègre dans un plan de reprise ou de restructuration, et qu’elle soit autorisée par la Commission européenne (loi n° 2020-1721 du 29 décembre 2020, article 15).', ""En savoir plus : Fiche Crédit d'impôt pour investissements productifs"", ' ', 'MAJ le 06/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['QUELLES DÉMARCHES DOIS-JE EFFECTUER POUR BÉNÉFICIER DES AVANTAGES FISCAUX SPÉCIFIQUES AUX ENTREPRISES EXERÇANT UNE ACTIVITÉ DANS LES DOM ?'],"['Vous pouvez bénéficier sous certaines conditions (taille, activité, régime d’imposition…) des avantages fiscaux spécifiques aux entreprises exerçant une activité dans les DOM. Pour retrouver ces avantages, vous pouvez vous reporter à la fiche disponible sur impots.gouv.fr ""Puis-je bénéficier d’avantages fiscaux spécifiques en exerçant une activité dans les DOM ?""', 'L’application de l’abattement est automatique pour les contribuables déjà domiciliés dans les DOM. Pour les nouveaux arrivants, il suffit d’indiquer sur la déclaration des revenus l’adresse dans les DOM, ou, sans attendre le dépôt de la déclaration, de déclarer un changement de résidence sur son espace Particulier sur impots.gouv.fr, à partir de l’onglet "" Mon profil ""  cliquer sur "" Afficher mon adresse postale "" puis ""Modifier "". Vous pouvez actualiser également votre taux de prélèvement à la source en allant dans la rubrique "" Prélèvement à la source "" puis ""Actualiser suite à une hausse ou à une baisse de revenus"".', ""Pour bénéficier de l'abattement sur les bénéfices pour les entreprises implantées en zone franche d'activité nouvelle génération (ZFANG), vous devez joindre à la déclaration de résultat de votre entreprise, ou à votre déclaration complémentaire n°2042 C-PRO si vous n'êtes pas soumis à un régime réel d’imposition, le formulaire n° 2082-SD (article 49 ZB annexe III du CGI)."", 'Le montant de l’abattement doit être reporté :', 'Les informations contenues dans ces imprimés doivent être télédéclarées conformément à l’article 1649 quater B quater du CGI.', 'Le montant de la déduction fiscale doit être reporté :', 'Les informations contenues dans ces imprimés doivent être télédéclarées conformément à l’article 1649 quater B quater du CGI.', ""En outre, des obligations déclaratives spécifiques s'appliquent dans certaines situations. Pour de plus amples informations, vous pouvez consulter le bulletin officiel des Finances publiques BOI-IS-GEO-10-30-20-20."", 'L’imprimé n°2079-CIOP-SD permet de calculer le montant du crédit d’impôt.', 'Le montant du crédit d’impôt calculé sur l’imprimé n° 2079-CIOP doit être reporté dans la case ""crédit d\'impôt pour investissement outre-mer dans le secteur productif"" de l’imprimé 2069-RCI de la liasse fiscale et sur la déclaration des investissements outre-mer 2042-IOM case HJA.', ""Son imputation s’effectue au moment du paiement du solde de l'impôt sur le revenu."", ""Lorsque le montant du crédit d'impôt est supérieur au montant de l'impôt dû au titre de l'exercice au cours duquel le fait générateur du crédit d'impôt est intervenu, l'excédent est restitué après la liquidation de l’impôt sur le revenu."", 'Le montant du crédit d’impôt calculé sur l’imprimé n°2079-CIOP doit être reporté dans la case ""crédit d\'impôt pour investissement outre-mer dans le secteur productif"" et doit être télédéclaré via l’imprimé 2069-RCI de la liasse fiscale.', ""Son imputation sur l'impôt sur les sociétés s’effectue sur le relevé de solde n°2572-SD, à transmettre obligatoirement par voie dématérialisée."", ""Les demandes de remboursement du crédit d'impôt non imputé sur l'impôt sur les sociétés sont à télédéclarer via l'imprimé n°2573-SD (procédure EDI ou EFI)."", 'Par ailleurs, pour les entreprises à l’impôt sur le revenu ou l’impôt sur les sociétés, la créance future de ce crédit d’impôt peut faire l’objet d’une cession ou d’un nantissement (cf BOI-BIC-RICI-10-160-30-20160601 paragraphe 90 et suivants).', ' ', 'MAJ le 06/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['QUELS SONT LES DIFFÉRENTS TAUX DE TVA APPLICABLES DANS LES DOM ?'],"['Quatre taux de TVA s’appliquent à La Réunion, la Guadeloupe et la Martinique. Ces taux de TVA (BOI-TVA-GEO-20-10) sont structurés en trois catégories :', 'À noter : la TVA n’est provisoirement pas applicable dans les départements de la Guyane et de Mayotte (art 294-1 du CGI).', ' ', 'MAJ le 06/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['DEPUIS LA MÉTROPOLE, JE FAIS UNE LIVRAISON DE MARCHANDISES DANS LES DOM. DOIS-JE FACTURER LA TVA ET AVEC QUELLE MENTION SUR LA FACTURE ?']","['Vous êtes exonérés de TVA si vous effectuez une livraison d’un bien en direction des départements d’outre-mer (Guadeloupe, Guyane, Martinique, Mayotte ou La Réunion).', ""En effet, selon le 1° du 2 de l'article 294 du code général des impôts (CGI), les départements d'outre-mer sont considérés comme des territoires d’exportation. La facture doit donc comporter la mention suivante: «Exonération de TVA en application de l’article 294 du code général des impôts»."", 'MAJ le 13/09/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['DEPUIS LA MÉTROPOLE J’IMPORTE DE LA MARCHANDISE PROVENANT D’UN DOM. DOIS-JE DÉCLARER ET PAYER LA TVA, ET COMMENT ?']","[""L'importation en France métropolitaine de biens en provenance d'un département d'outre-mer est soumise à la TVA."", ""Depuis le 1er janvier 2022, celle-ci est déclarée et payée directement par le redevable à l'appui de sa déclaration de TVA en lieu et place de la déclaration en douane."", 'Cependant, diverses exonérations de TVA à l’importation sont prévues par le II. de l’article 291 du code Général des impôts et par le III. du même article.', 'MAJ le 13/09/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['JE RÉALISE DEPUIS LA MÉTROPOLE UNE PRESTATION DE SERVICES POUR UN CLIENT SITUÉ DANS UN DOM, DOIS-JE FACTURER LA TVA ?']","['Pour la détermination du lieu de prestation de services et des modalités d’imposition, il convient de distinguer selon que la prestation est fournie à un client assujetti à la TVA (preneur assujetti) telle une entreprise (relations « B to B » pour « Business to Business ») ou à un client non-assujetti (“preneur non-assujetti”) tel un consommateur final (relations « B to C » dites « Business to Consumer »).', 'Les prestations de services fournies par un prestataire assujetti en métropole sont :', 'imposables aux taux applicables dans les DOM (taux normal : 8,5 %; taux réduit : 2,1 %) lorsque le preneur assujetti est établi en Martinique, en Guadeloupe ou à La Réunion ;', 'non imposables à la TVA lorsque le preneur assujetti est établi en Guyane ou à Mayotte.', 'Toutefois, certaines prestations de services peuvent être soumises au taux de TVA applicable au lieu de leur exécution, et non pas au taux de TVA du lieu d’établissement du client assujetti.', 'Sont limitativement visées les prestations de services suivantes : le transport de biens (autre qu’intracommunautaire), les prestations accessoires aux transports (autres que les transports intracommunautaires de biens), telles que le chargement, le déchargement, la manutention et activités similaires, les travaux et expertises sur biens meubles corporels.', 'Quel que soit le lieu d’imposition (métropole ou DOM), la TVA doit être acquittée par le prestataire.', 'Certaines prestations de services qui dérogent au principe général de taxation au lieu du preneur assujetti sont soumises à des règles particulières de territorialité (article 259 A du CGI). Les activités concernées et les critères de localisation retenus sont listés dans le tableau accessible au paragraphe 170 du BOI-TVA-GEO-20-40-20.\n\nCes prestations de services sont soumises aux taux métropolitains ou au taux du DOM selon que le lieu de la prestation, déterminé selon ces règles particulières, se situe en métropole ou dans un DOM. Dans le cas où la prestation se situe en Guyane ou à Mayotte, la TVA n’est pas applicable.', 'Les prestations sont imposables aux taux métropolitains (taux normal : 20 %; taux intermédiaire : 10 %; taux réduit : 5,5 %) quel que soit le lieu d’établissement du client non-assujetti (DOM, y compris Guyane et Mayotte).', 'Les règles particulières de l’article 259 A du CGI s’appliquent également aux prestations B to C et sont listées dans le paragraphe 200 du BOI-TVA-GEO-20-40.', 'D’autres règles spécifiques s’appliquent aux prestations de services immatérielles listées à l’article 259 B du CGI. Ces prestations peuvent être imposées au taux de TVA du lieu d’établissement ou de la résidence du client non-assujetti.', 'Lorsque ce lieu est situé en Guyane ou à Mayotte, la prestation n’est pas soumise à la TVA.', ' ', 'MAJ le 13/09/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['JE FAIS UNE LIVRAISON DE MARCHANDISES EN MÉTROPOLE DEPUIS UN DOM. DOIS-JE FACTURER LA TVA ET AVEC QUELLE MENTION SUR LA FACTURE ?'],"['Vous effectuez une exportation exonérée de TVA dans votre DOM lorsque vous livrez un bien à un client en métropole.', 'En effet, ce client réalise une importation soumise à la TVA en France métropolitaine, comme développé dans la fiche « Depuis la métropole j’importe de la marchandise provenant d’un DOM. Dois-je déclaraer et payer la TVA, et comment ? »', 'La facture que vous établissez pour celui-ci doit alors mentionner les dispositions légales qui justifient l’absence d’imposition : «Exonération de TVA en application de l’article 294 du Code général des impôts (CGI)».', ' ', 'MAJ le 13/09/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['DEPUIS UN DOM, J’IMPORTE DE LA MARCHANDISE EN PROVENANCE DE LA MÉTROPOLE. DOIS-JE M’ACQUITTER DE LA TVA, ET COMMENT ?']","[""À l’exception de la Guyane et de Mayotte où la TVA n’est provisoirement pas applicable (article 294 du CGI), l'importation dans un DOM de biens en provenance de la métropole est soumise à la TVA."", ""Depuis le 1er janvier 2022, celle-ci est déclarée et payée directement par le redevable à l'appui de sa déclaration de TVA en lieu et place de la déclaration en douane.\n\nIl existe cependant certaines opérations exonérées, sous conditions prévues à l’article 295 du code général des impôts (CGI).\n\nPour en savoir plus sur les exonérations existantes, vous pouvez vous reporter à la rubrique Professionnels > Exercer une activité dans le DOM > J'exerce dans les DOM > Impôts dus par les professionnels dans les DOM."", ' ', 'MAJ le 13/09/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['DEPUIS UN DOM, JE RÉALISE UNE PRESTATION DE SERVICE POUR UN CLIENT EN MÉTROPOLE, DOIS-JE FACTURER LA TVA ?']","['Pour la détermination du lieu de prestation de services et des modalités d’imposition, il convient de distinguer selon que la prestation est fournie à un client assujetti à la TVA dit “preneur assujetti” telle une entreprise (relation « B to B » pour « Business to Business ») ou à un client non-assujetti (“preneur non-assujetti”) tel un consommateur final (relation « B to C » pour « Business to Consumer »).', 'Les prestations de services à un client assujetti en métropole sont imposables aux taux métropolitains (taux normal : 20 %; taux intermédiaire : 10 %; taux réduit : 5,5 %), quel que soit le DOM où est établi le prestataire (Martinique, Guadeloupe, La Réunion, Guyane ou Mayotte).', 'Toutefois, certaines prestations de services peuvent être soumises au taux de TVA applicable au lieu de leur exécution, et non pas au taux de TVA du lieu d’établissement du client assujetti.', 'Sont limitativement visées les prestations de services suivantes : le transport de biens autre qu’intracommunautaire, les prestations accessoires aux transports autres que les transports intracommunautaires de biens, telles que chargement, déchargement, manutention et activités similaires, les travaux et expertises sur biens meubles corporels.\n\nQuel que soit le lieu d’imposition (métropole ou DOM), la TVA doit être acquittée par le prestataire.', 'Certaines prestations de services qui dérogent au principe général de taxation au lieu du preneur assujetti sont soumises à des règles particulières de territorialité (article 259 A du CGI). Les activités concernées et les critères de localisation retenus sont listés dans le tableau accessible au paragraphe 170 du BOI-TVA-GEO-20-40-20\n\nCes prestations de services sont soumises aux taux métropolitains ou taux du DOM selon que le lieu de la prestation, déterminé selon ces règles particulières, se situe en métropole ou dans un DOM. Dans le cas où la prestation se situe en Guyane ou à Mayotte, la TVA n’est pas applicable.', 'Les prestations de services sont imposables aux taux applicables dans les DOM (taux normal : 8,5 %; taux réduit : 2,1 %) lorsque le prestataire est établi en Martinique, en Guadeloupe ou à La Réunion, et que le client non-assujetti se situe en métropole.\n\nLorsque le prestataire est établi en Guyane ou à Mayotte et que le preneur non-assujetti se situe en métropole, les prestations de services ne sont pas imposables à la TVA.', 'Les règles particulières de l’article 259 A du CGI s’appliquent également aux prestations B to C et sont listées dans le paragraphe 200 du BOI-TVA-GEO-20-40.', 'D’autres règles spécifiques s’appliquent aux prestations de services immatérielles listées à l’article 259 B du CGI. Ces prestations sont en principe soumises à la TVA au lieu d’établissement du prestataire.', ""Toutefois, il est admis que ces prestations soient imposées au taux applicable du lieu d'établissement ou de résidence du preneur non assujetti en métropole."", ' ', 'MAJ le 13/09/2023', ' ']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['J’EXERCE DANS UN DOM ET JE FAIS VENIR LA MARCHANDISE D’UN AUTRE DOM : QUELLE RÈGLE APPLIQUER EN TVA ?'],"['Concernant la TVA, dans le cadre de leurs échanges commerciaux, les DOM sont considérés comme des territoires tiers, à l’exception de la Martinique et de la Guadeloupe qui constituent un seul et même bloc. Dans ces conditions, quand vous faites venir des marchandises d’un autre DOM, vous réalisez une importation de biens.', 'Par ailleurs, la TVA n’est provisoirement pas applicable en Guyane et à Mayotte (article 294 du CGI).', 'Dès lors, vous vous trouvez dans l’une des trois situations suivantes :', 'MAJ le 06/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['JE SOUHAITE INSTALLER MON ACTIVITÉ PROFESSIONNELLE EN NOUVELLE-CALÉDONIE. QUELLES SONT MES OBLIGATIONS FISCALES ?'],"['La Nouvelle-Calédonie est une collectivité sui generis (de son propre genre) d’outre-mer, c’est-à-dire une collectivité d’outre-mer (COM) à statut particulier, avec une compétence fiscale propre.', 'Toute personne souhaitant installer son activité professionnelle en Nouvelle-Calédonie doit effectuer des démarches d’inscription auprès de la Chambre consulaire à laquelle se rattache l’activité exercée (Chambre de Commerce et d’Industrie, Chambre des Métiers et de l’Artisanat, Chambre d’Agriculture). Cette inscription sera transmise aux services concernés parmi lesquels la Direction des services fiscaux.', 'Le service Guichet-entreprises de Nouvelle-Calédonie regroupe les procédures administratives afin de simplifier les démarches de création des entrepreneurs.\n ', 'En Nouvelle-Calédonie, la création d’une entreprise (hors entreprises en projet) implique le règlement de contributions trimestrielles au RUAMM (Régime Unifié d’Assurance Maladie et Maternité) et le paiement annuel d’une taxe appelée patente (sauf cas d’exonérations). La patente ne vaut toutefois pas autorisation d’exercer et ne dispense pas des formalités d’immatriculation.\n ', 'Par ailleurs, en fonction de la forme juridique sous laquelle l’activité professionnelle est exercée, les bénéfices sont imposés à l’impôt sur le revenu ou à l’impôt sur les sociétés, de droit ou sur option.', 'Ainsi, l’impôt sur le revenu s’applique aux bénéfices d’une activité exercée par un travailleur indépendant ou par une société ne relevant pas de l’impôt sur les sociétés.', 'Les bénéfices et revenus réalisés par les sociétés anonymes, en commandite par action, à responsabilité limitée, les coopératives et leurs unions, sont pour leur part soumis à l’impôt sur les sociétés.', ' ', ""Pour plus d'informations, dès lors que vous êtes résident fiscal en Nouvelle-Calédonie, vous devez prendre contact avec les autorités fiscales de cette collectivité pour connaître vos modalités d’imposition et vos obligations déclaratives et de paiement. Vous pouvez également consulter le site internet : https://dsf.gouv.nc"", ' ', 'MAJ le 04/10/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['COMMENT PUIS-JE CONTESTER MON IMPÔT PROFESSIONNEL ET À QUI DOIS-JE ADRESSER MA DEMANDE ?'],"[""Au préalable, vous devez vous assurer que le délai pour formuler une réclamation contentieuse n’est pas prescrit. Il est ensuite nécessaire d'adresser une réclamation écrite au service des impôts des entreprises dont dépend le lieu d'imposition."", 'Vous pouvez réaliser cette démarche de deux manières différentes :', 'En vous connectant à votre espace professionnel sur le site impots.gouv.fr, accédez à votre messagerie sécurisée, positionnez-vous sur ""Écrire"", sélectionnez l\'impôt contesté et cliquez sur ""Je formule une réclamation"".\nExpliquez ensuite le motif de la réclamation et accompagnez-la de justificatifs adéquats si nécessaire.', 'Si vous ne disposez pas du service en ligne « messagerie », il est nécessaire d’y adhérer ou de créer votre espace professionnel en mode simplifié. Vous trouverez plus d’informations sur ces procédures en cliquant sur le lien : créer un espace professionnel et adhérer aux services', ""Attention : Même si vous effectuez une réclamation, vous n’êtes pas dispensé du paiement de votre impôt.\n\nVous avez néanmoins la possibilité d’accompagner votre réclamation d’une demande de sursis de paiement. Il s'agit d'indiquer à l'administration fiscale que vous souhaitez différer le paiement des impositions que vous contestez le temps que celle-ci se prononce.\n\nDes garanties de paiement (par exemple, une caution bancaire) pourront vous être demandées si le montant des droits contestés est supérieur ou égal à 4 500 €.\n\nSi votre réclamation est rejetée, vous devrez alors payer l’impôt contesté augmenté d'un intérêt de retard de 0,20 % par mois, ainsi qu’une majoration de 5 % pour l'impôt sur les sociétés, la TVA ou la taxe sur les salaires notamment."", 'Si votre réclamation est acceptée, l’imposition contestée fera l’objet d’un dégrèvement. Si vous avez déjà payé la somme correspondante, celle-ci vous sera remboursée et pourra être assortie, sous certaines conditions, du versement d’intérêts moratoires.', ""L'administration fiscale dispose d'un délai de 6 mois, à compter de sa réception, pour répondre à une réclamation contentieuse. Après décision de l'administration (rejet ou acceptation partielle) ou passé ce délai, le litige peut être porté devant la juridiction compétente."", ' ', 'MAJ le 15/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
['DANS QUEL DÉLAI PUIS-JE FAIRE UNE RÉCLAMATION ?'],"['Taxe foncière, cotisation foncière des entreprises (CFE), cotisation sur la valeur ajoutée des entreprises (CVAE).', ""Au plus tard le 31 décembre de l'année suivant celle de la mise en recouvrement du rôle ou,  lorsque cet impôt n'a pas donné lieu à l'établissement d'un rôle (CVAE) du versement de l'impôt contesté."", ""Exemple : ce délai s'achève le 31 décembre 2024 pour la cotisation foncière des entreprises mise en recouvrement en 2023."", ' ', 'Au plus tard le 31 décembre de la deuxième année suivant celle :', ""du versement spontané de l'impôt contesté (l’IS, la TVA, etc.) de la mise en recouvrement du rôle pour les impôts directs recouvrés par voie de rôle ;"", 'de la notification d’un avis de mise en recouvrement.', ""Exemple : ce délai s'achève le 31 décembre 2026 pour l'impôt sur les sociétés versé spontanément en 2024."", ' ', 'Par ailleurs, les réclamations envoyées au service des Finances publiques :', 'avant la date de mise en recouvrement du rôle ou de la date de notification de l’avis de mise en recouvrement ', 'et/ou', 'avant la date de paiement de l’impôt contesté si celui n’a donné lieu, ni à l’émission d’un rôle, ni à la notification d’un avis de mise en recouvrement', 'sont irrecevables car prématurées (BOI-CTX-PREA-10-20).', 'Attention : dans certains cas, des délais spéciaux sont prévus notamment en matière de contrôle fiscal.', 'Toute réclamation doit être formulée par écrit. Il est recommandé de privilégier la messagerie sécurisée depuis votre espace professionnel en choisissant le formulaire « Je formule une réclamation » après avoir sélectionné l’imposition concernée.', 'Si vous ne disposez pas du service en ligne « messagerie », il est nécessaire d’y adhérer ou de créer votre espace professionnel en mode simplifié. Vous trouverez plus d’informations sur ces procédures en cliquant sur le lien : créer un espace professionnel et adhérer aux services.', ' ', 'MAJ le 15/02/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['SI JE CONTESTE UN IMPÔT, DOIS-JE MALGRÉ TOUT LE PAYER ?']","[""Contester une imposition ne vous dispense pas de l'acquitter dans le délai légal."", ""Toutefois, si vous formulez expressément une demande de sursis de paiement dans votre réclamation, vous pouvez différer le paiement de l'imposition contestée. Le sursis de paiement produit ses effets jusqu'à ce qu'une décision définitive soit prise."", 'En cas de rejet de votre réclamation, des pénalités vous seront demandées.', 'Lorsque la réclamation porte sur un montant de droits supérieur à 4 500 €, vous devez constituer des garanties à hauteur du montant des droits contestés (caution bancaire, hypothèque, nantissement par exemple) sur demande du comptable responsable du recouvrement de votre imposition.', 'Toute réclamation doit être formulée par écrit. Il est recommandé de privilégier la messagerie sécurisée depuis votre espace professionnel en choisissant le formulaire « Je formule une réclamation » après avoir sélectionné l’imposition concernée.', 'Si vous ne disposez pas du service en ligne « messagerie », il est nécessaire d’y adhérer ou de créer votre espace professionnel en mode simplifié. Vous trouverez plus d’informations sur ces procédures en cliquant sur le lien : créer un espace professionnel et adhérer aux services.', 'MAJ le 15/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['JE NE PEUX PAS PAYER MA TVA CE MOIS-CI, PUIS-JE DEMANDER UNE REMISE ?']","['Une remise ne peut être accordée que pour les impôts directs. La TVA est donc exclue du dispositif de remise. Cependant, vous avez la possibilité de demander des délais de paiement.', 'Ces délais de paiement peuvent être accordés si vous rencontrez des difficultés passagères, exceptionnelles et imprévisibles, et à la condition que vous soyez à jour de vos obligations fiscales.\n ', 'Toute demande de délai de paiement doit être formulée par écrit. Elle doit être accompagnée de tout document justifiant vos difficultés.', ""Le plan de règlement ne fait pas obstacle à l'application des intérêts de retard de recouvrement."", 'Il est recommandé de privilégier la messagerie sécurisée depuis votre espace professionnel en choisissant le formulaire suivant : « TVA et taxes annexes – J’ai un problème de paiement sur cet impôt »', 'Pour plus de précisions, consultez la rubrique Professionnel > Prévenir et résoudre mes difficultés > Je suis en situation difficile > Délais de paiement.', ' ', 'MAJ le 20/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"[""J'AI DES DIFFICULTÉS FINANCIÈRES, JE NE PEUX PLUS PAYER MA CFE. PUIS-JE OBTENIR UNE REMISE ?""]","[""Toute demande liée à des difficultés de paiement sera examinée d'abord sous l'angle de l'octroi d'un délai de paiement."", ""En effet, les remises d'impôt sont réservées aux contribuables les plus démunis qui se trouvent dans l'impossibilité absolue de régulariser leur situation même avec des délais de paiement."", 'Les remises gracieuses en matière de CFE seront appréciées après examen de la situation financière du redevable et de toutes les circonstances particulières invoquées dans la demande.\n\nPour plus de précisions, consultez la rubrique Professionnel > Prévenir et résoudre mes difficultés > Je suis en situation difficile > Délais de paiement et/ou Remises ou modérations.', 'MAJ le 20/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"[""J'AI DES DIFFICULTÉS PASSAGÈRES POUR PAYER MON SOLDE D'IMPÔT SUR LES SOCIÉTÉS. PUIS-JE OBTENIR UN DÉLAI DE PAIEMENT ?""]","['Si vous vous trouvez dans l’incapacité de payer en une fois la totalité du solde de votre impôt sur les sociétés, le comptable public peut vous accorder des délais de paiement, sur demande expresse et formulée dans la messagerie sécurisée de votre espace professionnel (en choisissant le formulaire : Résultat (IS/BIS/BNC/BA/RF) – Impôt sur les sociétés (IS)- J’ai un problème de paiement sur cet impôt).', 'Votre demande doit être accompagnée de tout document justifiant vos difficultés.\n\nSi vous êtes à jour de vos obligations fiscales, des délais de paiement peuvent être accordés si vous rencontrez des difficultés passagères, exceptionnelles et imprévisibles.', 'Attention, cette acceptation de délais reste l’exception. Les paiements échelonnés ne constituent, en aucune façon, le mode ordinaire de règlement d’une dette fiscale.', 'Le plan de règlement ne fait pas obstacle à l’application des intérêts de retard de recouvrement.', 'Le bénéfice d’un plan de règlement est conditionné au respect de déclaration et de paiement des échéances courantes et s’accompagne, en principe, de la présentation de garanties suffisantes par le contribuable.', 'Pour plus de précisions, consultez la rubrique Professionnel > Prévenir et résoudre mes difficultés > Je suis en situation difficile > Délais de paiement.', ' ', 'En outre, si la société en difficulté est également redevable de dettes sociales, alors elle peut saisir la Commission des chefs de services financiers et des organismes de sécurité sociale et de l’assurance chômage (CCSF). Cette commission accorde aux entreprises qui rencontrent des difficultés financières des délais de paiement pour leurs dettes fiscales et sociales (part patronale) en toute confidentialité.', 'Les personnes morales de droit privé, les commerçants, artisans, professions libérales ou les agriculteurs peuvent bénéficier de ce dispositif sous réserve d’être à jour de leurs obligations déclaratives et de paiement de la part salariale des cotisations sociales.', 'Pour plus de précisions, consultez la rubrique Professionnel > Prévenir et résoudre mes difficultés ; corriger mes erreurs > Je suis en situation difficile >Accompagnement individualisé en cas de difficultés économiques et financières', 'MAJ le 23/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
